Gene	variable	value	Average	CircadianTime	Measurement	PathwayClass
NCU07308.7	CT14.1_protein		False	14.1	protein	Lipid-Biosynthesis
NCU04380.7	CT14.1_protein		False	14.1	protein	Lipid-Biosynthesis
NCU06063.7	CT14.1_protein		False	14.1	protein	Lipid-Biosynthesis
NCU01654.7	CT14.1_protein		False	14.1	protein	Lipid-Biosynthesis
NCU00580.7	CT14.1_protein		False	14.1	protein	Lipid-Biosynthesis
NCU02624.7	CT14.1_protein	1.848048096156426	False	14.1	protein	Lipid-Biosynthesis
NCU08762.7	CT14.1_protein		False	14.1	protein	Lipid-Biosynthesis
NCU06402.7	CT14.1_protein		False	14.1	protein	Lipid-Biosynthesis
NCU02693.7	CT14.1_protein		False	14.1	protein	Lipid-Biosynthesis
NCU05991.7	CT14.1_protein		False	14.1	protein	Lipid-Biosynthesis
NCU03006.7	CT14.1_protein		False	14.1	protein	Lipid-Biosynthesis
NCU04156.7	CT14.1_protein	2.0	False	14.1	protein	Lipid-Biosynthesis
NCU06207.7	CT14.1_protein		False	14.1	protein	Lipid-Biosynthesis
NCU01333.7	CT14.1_protein		False	14.1	protein	Lipid-Biosynthesis
NCU01175.7	CT14.1_protein		False	14.1	protein	Lipid-Biosynthesis
NCU02571.7	CT14.1_protein		False	14.1	protein	Lipid-Biosynthesis
NCU03922.7	CT14.1_protein		False	14.1	protein	Lipid-Biosynthesis
NCU00712.7	CT14.1_protein	2.0	False	14.1	protein	Lipid-Biosynthesis
NCU03633.7	CT14.1_protein		False	14.1	protein	Lipid-Biosynthesis
NCU08671.7	CT14.1_protein		False	14.1	protein	Lipid-Biosynthesis
NCU11381.7	CT14.1_protein		False	14.1	protein	Lipid-Biosynthesis
NCU07719.7	CT14.1_protein		False	14.1	protein	Lipid-Biosynthesis
NCU06054.7	CT14.1_protein	0.28066019966134903	False	14.1	protein	Lipid-Biosynthesis
NCU08280.7	CT14.1_protein	1.848048096156426	False	14.1	protein	Lipid-Biosynthesis
NCU01141.7	CT14.1_protein		False	14.1	protein	Lipid-Biosynthesis
NCU01371.7	CT14.1_protein		False	14.1	protein	Lipid-Biosynthesis
NCU01119.7	CT14.1_protein	1.848048096156426	False	14.1	protein	Lipid-Biosynthesis
Average	CT14.1_protein	1.652827424608454	True	14.1	protein	Lipid-Biosynthesis
NCU06694.7	CT16.3_RNA		False	16.3	RNA	Lipid-Biosynthesis
NCU08976.7	CT16.3_RNA	1.848048096156426	False	16.3	RNA	Lipid-Biosynthesis
NCU08927.7	CT16.3_RNA	1.4383711467890776	False	16.3	RNA	Lipid-Biosynthesis
NCU02468.7	CT16.3_RNA	1.4383711467890776	False	16.3	RNA	Lipid-Biosynthesis
NCU06870.7	CT16.3_RNA	0.021852399266194308	False	16.3	RNA	Lipid-Biosynthesis
NCU00447.7	CT16.3_RNA	1.4383711467890776	False	16.3	RNA	Lipid-Biosynthesis
NCU00302.7	CT16.3_RNA		False	16.3	RNA	Lipid-Biosynthesis
NCU06465.7	CT16.3_RNA		False	16.3	RNA	Lipid-Biosynthesis
NCU06761.7	CT16.3_RNA		False	16.3	RNA	Lipid-Biosynthesis
NCU00008.7	CT16.3_RNA	1.309016994374948	False	16.3	RNA	Lipid-Biosynthesis
NCU02969.7	CT16.3_RNA		False	16.3	RNA	Lipid-Biosynthesis
NCU10359.7	CT16.3_RNA		False	16.3	RNA	Lipid-Biosynthesis
